pair,exBuyName,exSellName,direction,chance,difLast,difBidAsk,difdif,minQuoteVolume,estimatedProfit
MOF/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (MOF/BTC),19.64980544747081,10.28219266947778,9.367612777993031,0,3.190579422000013
COV/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (COV/BTC),50.73212747631351,42.97385620915031,7.758271267163195,0.0329897942384198,32.74877576263202
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),18.640497845859244,13.98860398860397,4.651893857255274,0,7.98757954529998
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.0055984428029519995,83.64380938462085
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.416666666666657,9.946969696969717,0,406.99493572067365
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0.000002447552,16.179190129308907
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,38.61386138613861,1.386138613861391,0,243.72874371037489
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
MOF/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (MOF/BTC),19.64980544747081,10.353781239857199,9.296024207613613,0,3.190579422000013
COV/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (COV/BTC),50.34364261168383,42.97385620915031,7.369786402533521,0.0328409768075697,32.74877576263202
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.0055984428029519995,83.64380938462085
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),18.69731800766283,13.98860398860397,4.70871401905886,0,7.949829995699972
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.416666666666657,9.946969696969717,0,406.99493572067365
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0.000002447552,16.179190129308907
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,38.61386138613861,1.386138613861391,0,243.72874371037489
MOF/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (MOF/BTC),19.64980544747081,10.353781239857199,9.296024207613613,0,3.190579422000013
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),18.69731800766283,13.98860398860397,4.70871401905886,0,8.00645432009999
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
COV/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (COV/BTC),50.34364261168383,42.97385620915031,7.369786402533521,0.0328409768075697,32.670729879625696
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.0055984428029519995,83.64380938462085
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.416666666666657,9.946969696969717,0,406.99493572067365
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,38.61386138613861,1.386138613861391,0,243.72874371037489
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0.000002447552,16.179190129308907
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),18.640497845859244,13.98860398860397,4.651893857255274,0,7.9639860767999835
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
COV/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (COV/BTC),50.34364261168383,42.97385620915031,7.369786402533521,0.0328409768075697,32.670729879625696
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.0055984428029519995,83.64380938462085
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.416666666666657,9.946969696969717,0,407.73820837444237
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,38.61386138613861,1.386138613861391,0,243.72874371037489
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0.000002447552,16.179190129308907
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),18.640497845859244,13.98860398860397,4.651893857255274,0,8.00645432009999
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
COV/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (COV/BTC),50.34364261168383,42.97385620915031,7.369786402533521,0.0328409768075697,32.670729879625696
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.0055984428029519995,83.64380938462085
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.416666666666657,9.946969696969717,0,407.73820837444237
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0.000002447552,16.179190129308907
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),38.61386138613861,38.61386138613861,0,0,243.72874371037489
GUP/BTC,hitbtc2,livecoin,hitbtc2 -> livecoin,hitbtc2 -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
APM/BTC,okex,hitbtc,okex -> hitbtc,okex -> hitbtc (APM/BTC),18.640497845859244,13.98860398860397,4.651893857255274,0,7.968704770499983
PRO/BTC,hitbtc2,livecoin,hitbtc2 -> livecoin,hitbtc2 -> livecoin (PRO/BTC),29.443326626425204,28.039259424492514,1.4040672019326905,0.026147859945966998,21.522210108000024
COV/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (COV/BTC),50.34364261168383,42.97385620915031,7.369786402533521,0.0328409768075697,32.670729879625696
CBC/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.0055984428029519995,83.64380938462085
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.416666666666657,9.946969696969717,0,407.73820837444237
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,38.61386138613861,1.386138613861391,0,243.72874371037489
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0.000002447552,16.179190129308907
GUP/BTC,hitbtc2,livecoin,hitbtc2 -> livecoin,hitbtc2 -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
COV/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (COV/BTC),50.34364261168383,42.97385620915031,7.369786402533521,0.0328409768075697,32.670729879625696
APM/BTC,okex,hitbtc,okex -> hitbtc,okex -> hitbtc (APM/BTC),18.75419262098707,13.98860398860397,4.7655886323831,0,7.945111301999972
CBC/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.0055984428029519995,83.64380938462085
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.416666666666657,9.946969696969717,0,407.73820837444237
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0.000002447552,16.179190129308907
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,38.61386138613861,1.386138613861391,0,243.72874371037489
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
SOLO/USDT,hitbtc2,whitebit,hitbtc2 -> whitebit,hitbtc2 -> whitebit (SOLO/USDT),13.7493888973179,11.798779072956094,1.9506098243618055,4065.5471888,3.435620239875007
CBC/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.0055984428029519995,83.64380938462085
APM/BTC,okex,hitbtc,okex -> hitbtc,okex -> hitbtc (APM/BTC),18.640497845859244,13.98860398860397,4.651893857255274,0,7.968704770499983
GUP/BTC,hitbtc2,livecoin,hitbtc2 -> livecoin,hitbtc2 -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
COV/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (COV/BTC),50.34364261168383,42.97385620915031,7.369786402533521,0.0328409768075697,32.670729879625696
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.416666666666657,9.946969696969717,0,407.73820837444237
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,38.61386138613861,1.386138613861391,0,243.72874371037489
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0.000002447552,16.179190129308907
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),18.640497845859244,13.98860398860397,4.651893857255274,0,7.945111301999972
PRO/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (PRO/BTC),29.21976302257991,28.039259424492514,1.1805035980873981,0.026712880947967498,23.858247658000025
COV/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (COV/BTC),50.34364261168383,42.97385620915031,7.369786402533521,0.0328409768075697,32.670729879625696
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.0055984428029519995,83.64380938462085
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.416666666666657,9.946969696969717,0,407.73820837444237
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,38.61386138613861,1.386138613861391,0,243.72874371037489
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),18.640497845859244,13.98860398860397,4.651893857255274,0,7.98286085159998
COV/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (COV/BTC),50.34364261168383,42.97385620915031,7.369786402533521,0.0328409768075697,32.670729879625696
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.0055984428029519995,83.64380938462085
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0.000002447552,16.179190129308907
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.416666666666657,9.946969696969717,0,407.73820837444237
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,38.61386138613861,1.386138613861391,0,243.72874371037489
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),18.470363288718914,13.98860398860397,4.481759300114945,0,7.945111301999972
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
COV/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (COV/BTC),50.34364261168383,42.97385620915031,7.369786402533521,0.0328409768075697,32.592683996619314
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.0055984428029519995,83.64380938462085
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0.000002447552,16.179190129308907
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.416666666666657,9.946969696969717,0,407.73820837444237
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,38.61386138613861,1.386138613861391,0,243.72874371037489
APM/BTC,okex,hitbtc,okex -> hitbtc,okex -> hitbtc (APM/BTC),18.35721107927411,13.98860398860397,4.368607090670139,0,7.98757954529998
PRO/BTC,hitbtc2,livecoin,hitbtc2 -> livecoin,hitbtc2 -> livecoin (PRO/BTC),29.21976302257991,28.039259424492514,1.1805035980873981,0.026712880947967498,23.008779457999992
GUP/BTC,hitbtc2,livecoin,hitbtc2 -> livecoin,hitbtc2 -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
COV/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (COV/BTC),51.253241140881585,42.97385620915031,8.279384931731272,0.033111265991069706,32.592683996619314
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
CBC/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.0055984428029519995,83.64380938462085
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0,16.179190129308907
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.5,9.863636363636374,0,407.57303667360486
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,38.61386138613861,1.386138613861391,0,243.72874371037489
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0,16.179190129308907
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),18.30071599045344,13.98860398860397,4.312112001849471,0,7.945111301999972
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
COV/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (COV/BTC),47.804054054054035,42.97385620915031,4.830197844903722,0.033442404114719604,32.592683996619314
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.0055984428029519995,83.64380938462085
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.5,9.863636363636374,0,407.57303667360486
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0,16.179190129308907
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,38.61386138613861,1.386138613861391,0,240.35558409712507
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
COV/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (COV/BTC),47.804054054054035,42.97385620915031,4.830197844903722,0.033442404114719604,32.592683996619314
APM/BTC,okex,hitbtc,okex -> hitbtc,okex -> hitbtc (APM/BTC),18.244274809160316,13.98860398860397,4.255670820556347,0,7.98757954529998
GUP/BTC,hitbtc2,livecoin,hitbtc2 -> livecoin,hitbtc2 -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
CBC/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.0055984428029519995,83.64380938462085
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.5,9.863636363636374,0,407.57303667360486
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0,16.179190129308907
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,37.25490196078431,2.7450980392156907,0,240.35558409712507
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
SOLO/USDT,hitbtc2,whitebit,hitbtc2 -> whitebit,hitbtc2 -> whitebit (SOLO/USDT),13.580808847081059,11.223159395951939,2.35764945112912,4065.5471888,5.305268195400004
APM/BTC,okex,hitbtc,okex -> hitbtc,okex -> hitbtc (APM/BTC),18.131553860819835,13.98860398860397,4.1429498722158655,0,7.949829995699972
GUP/BTC,hitbtc2,livecoin,hitbtc2 -> livecoin,hitbtc2 -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
COV/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (COV/BTC),47.804054054054035,42.97385620915031,4.830197844903722,0.033442404114719604,32.592683996619314
CBC/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.0055984428029519995,83.64380938462085
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.5,9.863636363636374,0,407.57303667360486
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,37.25490196078431,2.7450980392156907,0,240.35558409712507
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0,16.179190129308907
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),18.187887458273707,13.98860398860397,4.199283469669737,0,8.00645432009999
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
COV/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (COV/BTC),47.804054054054035,42.97385620915031,4.830197844903722,0.033442404114719604,32.592683996619314
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.0055984428029519995,83.64380938462085
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),18.35721107927411,14.641833810888258,3.7153772683858506,0,7.968704770499983
IQ/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (IQ/BTC),6173.684210526315,6173.684210526315,0,0.0021404588033821998,6358.318240406511
COV/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (COV/BTC),47.804054054054035,42.97385620915031,4.830197844903722,0.033442404114719604,32.592683996619314
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.00099,83.64380938462085
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,37.25490196078431,2.7450980392156907,0,240.35558409712507
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0,16.179190129308907
MNC/ETH,bw,exmo,bw -> exmo,bw -> exmo (MNC/ETH),21.376811594202906,21.376811594202906,0,0.2928,23.797415299039983
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.5,9.863636363636374,0,407.57303667360486
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.5,9.863636363636374,0,407.57303667360486
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0,16.179190129308907
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,37.25490196078431,2.7450980392156907,0,240.35558409712507
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
MNC/ETH,bw,exmo,bw -> exmo,bw -> exmo (MNC/ETH),21.376811594202906,21.157323688969257,0.21948790523364892,2.9046,23.797415299039983
APM/BTC,okex,hitbtc2,okex -> hitbtc2,okex -> hitbtc2 (APM/BTC),18.413760152890575,13.98860398860397,4.425156164286605,0,8.00645432009999
GUP/BTC,hitbtc,livecoin,hitbtc -> livecoin,hitbtc -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
COV/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (COV/BTC),47.804054054054035,42.97385620915031,4.830197844903722,0.033442404114719604,32.592683996619314
CBC/BTC,livecoin,hitbtc2,livecoin -> hitbtc2,livecoin -> hitbtc2 (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.00099,83.64380938462085
MNC/ETH,bw,exmo,bw -> exmo,bw -> exmo (MNC/ETH),21.376811594202906,21.157323688969257,0.21948790523364892,3.1397,23.797415299039983
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.5,9.863636363636374,0,407.57303667360486
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,37.25490196078431,2.7450980392156907,0,240.35558409712507
GUP/BTC,hitbtc2,livecoin,hitbtc2 -> livecoin,hitbtc2 -> livecoin (GUP/BTC),27.142067440574905,10.055027513756883,17.087039926818022,0.00048843,11.229243649999972
APM/BTC,okex,hitbtc,okex -> hitbtc,okex -> hitbtc (APM/BTC),18.35721107927411,14.641833810888258,3.7153772683858506,0,7.968704770499983
COV/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (COV/BTC),47.804054054054035,42.97385620915031,4.830197844903722,0.033442404114719604,32.592683996619314
CBC/BTC,livecoin,hitbtc,livecoin -> hitbtc,livecoin -> hitbtc (CBC/BTC),87.5,73.07692307692307,14.423076923076934,0.00099,83.64380938462085
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0,16.179190129308907
VSL/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (VSL/BTC),36.363636363636346,27.272727272727266,9.09090909090908,0.00010611898582450001,29.106767636363827
BTO/ETH,gateio,bitz,gateio -> bitz,gateio -> bitz (BTO/ETH),30.363636363636374,20.5,9.863636363636374,0,407.57303667360486
MNC/ETH,bw,exmo,bw -> exmo,bw -> exmo (MNC/ETH),21.376811594202906,21.157323688969257,0.21948790523364892,4.2934,23.797415299039983
TELOS/BTC,crex24,whitebit,crex24 -> whitebit,crex24 -> whitebit (TELOS/BTC),40,37.25490196078431,2.7450980392156907,0,240.35558409712507
FLOT/BTC,livecoin,crex24,livecoin -> crex24,livecoin -> crex24 (FLOT/BTC),24.99999999999997,13.793103448275872,11.2068965517241,0,16.179190129308907
